#,cp,maxdepth,minsplit,minbucket,ganancia_mean
8494,-0.9,5,633,234,8776500
8495,-1.1,5,635,60,8776500
8496,-1.1,5,635,234,8776500
8497,-1.05,5,635,60,8776500
8498,-1.05,5,635,234,8776500
8499,-1,5,635,60,8776500
8500,-1,5,635,234,8776500
8501,-0.95,5,635,60,8776500
8502,-0.95,5,635,234,8776500
8503,-0.9,5,635,60,8776500
8504,-0.9,5,635,234,8776500
8505,-1.1,5,637,60,8776500
8506,-1.1,5,637,234,8776500
8507,-1.05,5,637,60,8776500
8508,-1.05,5,637,234,8776500
8509,-1,5,637,60,8776500
8510,-1,5,637,234,8776500
8511,-0.95,5,637,60,8776500
8512,-0.95,5,637,234,8776500
8513,-0.9,5,637,60,8776500
8514,-0.9,5,637,234,8776500
8515,-1.1,5,631,240,8776000
8516,-1.05,5,631,240,8776000
8517,-1,5,631,240,8776000
8518,-0.95,5,631,240,8776000
8519,-0.9,5,631,240,8776000
8520,-1.1,5,633,240,8776000
8521,-1.05,5,633,240,8776000
8522,-1,5,633,240,8776000
8523,-0.95,5,633,240,8776000
8524,-0.9,5,633,240,8776000
8525,-1.1,5,635,240,8776000
8526,-1.05,5,635,240,8776000
8527,-1,5,635,240,8776000
8528,-0.95,5,635,240,8776000
8529,-0.9,5,635,240,8776000
8530,-1.1,5,637,240,8776000
8531,-1.05,5,637,240,8776000
8532,-1,5,637,240,8776000
8533,-0.95,5,637,240,8776000
8534,-0.9,5,637,240,8776000
8535,-1.1,5,631,147,8775500
8536,-1.05,5,631,147,8775500
8537,-1,5,631,147,8775500
8538,-0.95,5,631,147,8775500
8539,-0.9,5,631,147,8775500
8540,-1.1,5,633,147,8775500
8541,-1.05,5,633,147,8775500
8542,-1,5,633,147,8775500
8543,-0.95,5,633,147,8775500
8544,-0.9,5,633,147,8775500
8545,-1.1,5,635,147,8775500
8546,-1.05,5,635,147,8775500
8547,-1,5,635,147,8775500
8548,-0.95,5,635,147,8775500
8549,-0.9,5,635,147,8775500
8550,-1.1,5,637,147,8775500
8551,-1.05,5,637,147,8775500
8552,-1,5,637,147,8775500
8553,-0.95,5,637,147,8775500
8554,-0.9,5,637,147,8775500
8555,-1.1,5,631,61,8775000
8556,-1.1,5,631,148,8775000
8557,-1.05,5,631,61,8775000
8558,-1.05,5,631,148,8775000
8559,-1,5,631,61,8775000
8560,-1,5,631,148,8775000
8561,-0.95,5,631,61,8775000
8562,-0.95,5,631,148,8775000
8563,-0.9,5,631,61,8775000
8564,-0.9,5,631,148,8775000
8565,-1.1,5,633,61,8775000
8566,-1.1,5,633,148,8775000
8567,-1.05,5,633,61,8775000
8568,-1.05,5,633,148,8775000
8569,-1,5,633,61,8775000
8570,-1,5,633,148,8775000
8571,-0.95,5,633,61,8775000
8572,-0.95,5,633,148,8775000
8573,-0.9,5,633,61,8775000
8574,-0.9,5,633,148,8775000
8575,-1.1,5,635,61,8775000
8576,-1.1,5,635,148,8775000
8577,-1.05,5,635,61,8775000
8578,-1.05,5,635,148,8775000
8579,-1,5,635,61,8775000
8580,-1,5,635,148,8775000
8581,-0.95,5,635,61,8775000
8582,-0.95,5,635,148,8775000
8583,-0.9,5,635,61,8775000
8584,-0.9,5,635,148,8775000
8585,-1.1,5,637,61,8775000
8586,-1.1,5,637,148,8775000
8587,-1.05,5,637,61,8775000
8588,-1.05,5,637,148,8775000
8589,-1,5,637,61,8775000
8590,-1,5,637,148,8775000
8591,-0.95,5,637,61,8775000
8592,-0.95,5,637,148,8775000
8593,-0.9,5,637,61,8775000
8594,-0.9,5,637,148,8775000
8595,-1.1,5,631,190,8773500
8596,-1.1,5,631,191,8773500
8597,-1.1,5,631,235,8773500
8598,-1.05,5,631,190,8773500
8599,-1.05,5,631,191,8773500
8600,-1.05,5,631,235,8773500
8601,-1,5,631,190,8773500
8602,-1,5,631,191,8773500
8603,-1,5,631,235,8773500
8604,-0.95,5,631,190,8773500
8605,-0.95,5,631,191,8773500
8606,-0.95,5,631,235,8773500
8607,-0.9,5,631,190,8773500
8608,-0.9,5,631,191,8773500
8609,-0.9,5,631,235,8773500
8610,-1.1,5,633,190,8773500
8611,-1.1,5,633,191,8773500
8612,-1.1,5,633,235,8773500
8613,-1.05,5,633,190,8773500
8614,-1.05,5,633,191,8773500
8615,-1.05,5,633,235,8773500
8616,-1,5,633,190,8773500
8617,-1,5,633,191,8773500
8618,-1,5,633,235,8773500
8619,-0.95,5,633,190,8773500
8620,-0.95,5,633,191,8773500
8621,-0.95,5,633,235,8773500
8622,-0.9,5,633,190,8773500
8623,-0.9,5,633,191,8773500
8624,-0.9,5,633,235,8773500
8625,-1.1,5,635,190,8773500
8626,-1.1,5,635,191,8773500
8627,-1.1,5,635,235,8773500
8628,-1.05,5,635,190,8773500
8629,-1.05,5,635,191,8773500
8630,-1.05,5,635,235,8773500
8631,-1,5,635,190,8773500
8632,-1,5,635,191,8773500
8633,-1,5,635,235,8773500
8634,-0.95,5,635,190,8773500
8635,-0.95,5,635,191,8773500
8636,-0.95,5,635,235,8773500
8637,-0.9,5,635,190,8773500
8638,-0.9,5,635,191,8773500
8639,-0.9,5,635,235,8773500
8640,-1.1,5,637,190,8773500
8641,-1.1,5,637,191,8773500
8642,-1.1,5,637,235,8773500
8643,-1.05,5,637,190,8773500
8644,-1.05,5,637,191,8773500
8645,-1.05,5,637,235,8773500
8646,-1,5,637,190,8773500
8647,-1,5,637,191,8773500
8648,-1,5,637,235,8773500
8649,-0.95,5,637,190,8773500
8650,-0.95,5,637,191,8773500
8651,-0.95,5,637,235,8773500
8652,-0.9,5,637,190,8773500
8653,-0.9,5,637,191,8773500
8654,-0.9,5,637,235,8773500
8655,-1.1,5,631,90,8773000
8656,-1.1,5,631,149,8773000
8657,-1.1,5,631,160,8773000
8658,-1.1,5,631,161,8773000
8659,-1.1,5,631,302,8773000
8660,-1.1,5,631,303,8773000
8661,-1.05,5,631,90,8773000
8662,-1.05,5,631,149,8773000
8663,-1.05,5,631,160,8773000
8664,-1.05,5,631,161,8773000
8665,-1.05,5,631,302,8773000
8666,-1.05,5,631,303,8773000
8667,-1,5,631,90,8773000
8668,-1,5,631,149,8773000
8669,-1,5,631,160,8773000
8670,-1,5,631,161,8773000
8671,-1,5,631,302,8773000
8672,-1,5,631,303,8773000
8673,-0.95,5,631,90,8773000
8674,-0.95,5,631,149,8773000
8675,-0.95,5,631,160,8773000
8676,-0.95,5,631,161,8773000
8677,-0.95,5,631,302,8773000
8678,-0.95,5,631,303,8773000
8679,-0.9,5,631,90,8773000
8680,-0.9,5,631,149,8773000
8681,-0.9,5,631,160,8773000
8682,-0.9,5,631,161,8773000
8683,-0.9,5,631,302,8773000
8684,-0.9,5,631,303,8773000
8685,-1.1,5,633,90,8773000
8686,-1.1,5,633,149,8773000
8687,-1.1,5,633,160,8773000
8688,-1.1,5,633,161,8773000
8689,-1.1,5,633,302,8773000
8690,-1.1,5,633,303,8773000
8691,-1.05,5,633,90,8773000
8692,-1.05,5,633,149,8773000
8693,-1.05,5,633,160,8773000
8694,-1.05,5,633,161,8773000
8695,-1.05,5,633,302,8773000
8696,-1.05,5,633,303,8773000
8697,-1,5,633,90,8773000
8698,-1,5,633,149,8773000
8699,-1,5,633,160,8773000
8700,-1,5,633,161,8773000
8701,-1,5,633,302,8773000
8702,-1,5,633,303,8773000
8703,-0.95,5,633,90,8773000
8704,-0.95,5,633,149,8773000
8705,-0.95,5,633,160,8773000
8706,-0.95,5,633,161,8773000
8707,-0.95,5,633,302,8773000
8708,-0.95,5,633,303,8773000
8709,-0.9,5,633,90,8773000
8710,-0.9,5,633,149,8773000
8711,-0.9,5,633,160,8773000
8712,-0.9,5,633,161,8773000
8713,-0.9,5,633,302,8773000
8714,-0.9,5,633,303,8773000
8715,-1.1,5,635,149,8773000
8716,-1.1,5,635,160,8773000
8717,-1.1,5,635,161,8773000
8718,-1.1,5,635,302,8773000
8719,-1.1,5,635,303,8773000
8720,-1.05,5,635,149,8773000
8721,-1.05,5,635,160,8773000
8722,-1.05,5,635,161,8773000
8723,-1.05,5,635,302,8773000
8724,-1.05,5,635,303,8773000
8725,-1,5,635,149,8773000
8726,-1,5,635,160,8773000
8727,-1,5,635,161,8773000
8728,-1,5,635,302,8773000
8729,-1,5,635,303,8773000
8730,-0.95,5,635,149,8773000
8731,-0.95,5,635,160,8773000
8732,-0.95,5,635,161,8773000
8733,-0.95,5,635,302,8773000
8734,-0.95,5,635,303,8773000
8735,-0.9,5,635,149,8773000
8736,-0.9,5,635,160,8773000
8737,-0.9,5,635,161,8773000
8738,-0.9,5,635,302,8773000
8739,-0.9,5,635,303,8773000
8740,-1.1,5,637,149,8773000
8741,-1.1,5,637,160,8773000
8742,-1.1,5,637,161,8773000
8743,-1.1,5,637,302,8773000
8744,-1.1,5,637,303,8773000
8745,-1.05,5,637,149,8773000
8746,-1.05,5,637,160,8773000
8747,-1.05,5,637,161,8773000
8748,-1.05,5,637,302,8773000
8749,-1.05,5,637,303,8773000
8750,-1,5,637,149,8773000
8751,-1,5,637,160,8773000
8752,-1,5,637,161,8773000
8753,-1,5,637,302,8773000
8754,-1,5,637,303,8773000
8755,-0.95,5,637,149,8773000
8756,-0.95,5,637,160,8773000
8757,-0.95,5,637,161,8773000
8758,-0.95,5,637,302,8773000
8759,-0.95,5,637,303,8773000
8760,-0.9,5,637,149,8773000
8761,-0.9,5,637,160,8773000
8762,-0.9,5,637,161,8773000
8763,-0.9,5,637,302,8773000
8764,-0.9,5,637,303,8773000
8765,-1.1,5,631,62,8772500
8766,-1.1,5,631,192,8772500
8767,-1.05,5,631,62,8772500
8768,-1.05,5,631,192,8772500
8769,-1,5,631,62,8772500
8770,-1,5,631,192,8772500
8771,-0.95,5,631,62,8772500
8772,-0.95,5,631,192,8772500
8773,-0.9,5,631,62,8772500
8774,-0.9,5,631,192,8772500
8775,-1.1,5,633,62,8772500
8776,-1.1,5,633,192,8772500
8777,-1.05,5,633,62,8772500
8778,-1.05,5,633,192,8772500
8779,-1,5,633,62,8772500
8780,-1,5,633,192,8772500
8781,-0.95,5,633,62,8772500
8782,-0.95,5,633,192,8772500
8783,-0.9,5,633,62,8772500
8784,-0.9,5,633,192,8772500
8785,-1.1,5,635,62,8772500
8786,-1.1,5,635,192,8772500
8787,-1.05,5,635,62,8772500
8788,-1.05,5,635,192,8772500
8789,-1,5,635,62,8772500
8790,-1,5,635,192,8772500
8791,-0.95,5,635,62,8772500
8792,-0.95,5,635,192,8772500
8793,-0.9,5,635,62,8772500
8794,-0.9,5,635,192,8772500
8795,-1.1,5,637,62,8772500
8796,-1.1,5,637,192,8772500
8797,-1.05,5,637,62,8772500
8798,-1.05,5,637,192,8772500
8799,-1,5,637,62,8772500
8800,-1,5,637,192,8772500
8801,-0.95,5,637,62,8772500
8802,-0.95,5,637,192,8772500
8803,-0.9,5,637,62,8772500
8804,-0.9,5,637,192,8772500
8805,-1.1,5,631,236,8772000
8806,-1.05,5,631,236,8772000
8807,-1,5,631,236,8772000
8808,-0.95,5,631,236,8772000
8809,-0.9,5,631,236,8772000
8810,-1.1,5,633,236,8772000
8811,-1.05,5,633,236,8772000
8812,-1,5,633,236,8772000
8813,-0.95,5,633,236,8772000
8814,-0.9,5,633,236,8772000
8815,-1.1,5,635,236,8772000
8816,-1.05,5,635,236,8772000
8817,-1,5,635,236,8772000
8818,-0.95,5,635,236,8772000
8819,-0.9,5,635,236,8772000
8820,-1.1,5,637,236,8772000
8821,-1.05,5,637,236,8772000
8822,-1,5,637,236,8772000
8823,-0.95,5,637,236,8772000
8824,-0.9,5,637,236,8772000
8825,-1.1,5,631,163,8771500
8826,-1.1,5,631,237,8771500
8827,-1.05,5,631,163,8771500
8828,-1.05,5,631,237,8771500
8829,-1,5,631,163,8771500
8830,-1,5,631,237,8771500
8831,-0.95,5,631,163,8771500
8832,-0.95,5,631,237,8771500
8833,-0.9,5,631,163,8771500
8834,-0.9,5,631,237,8771500
8835,-1.1,5,633,163,8771500
8836,-1.1,5,633,237,8771500
8837,-1.05,5,633,163,8771500
8838,-1.05,5,633,237,8771500
8839,-1,5,633,163,8771500
8840,-1,5,633,237,8771500
8841,-0.95,5,633,163,8771500
8842,-0.95,5,633,237,8771500
8843,-0.9,5,633,163,8771500
8844,-0.9,5,633,237,8771500
8845,-1.1,5,635,163,8771500
8846,-1.1,5,635,237,8771500
8847,-1.05,5,635,163,8771500
8848,-1.05,5,635,237,8771500
8849,-1,5,635,163,8771500
8850,-1,5,635,237,8771500
8851,-0.95,5,635,163,8771500
8852,-0.95,5,635,237,8771500
8853,-0.9,5,635,163,8771500
8854,-0.9,5,635,237,8771500
8855,-1.1,5,637,163,8771500
8856,-1.1,5,637,237,8771500
8857,-1.05,5,637,163,8771500
8858,-1.05,5,637,237,8771500
8859,-1,5,637,163,8771500
8860,-1,5,637,237,8771500
8861,-0.95,5,637,163,8771500
8862,-0.95,5,637,237,8771500
8863,-0.9,5,637,163,8771500
8864,-0.9,5,637,237,8771500
8865,-1.1,5,631,238,8771000
8866,-1.05,5,631,238,8771000
8867,-1,5,631,238,8771000
8868,-0.95,5,631,238,8771000
8869,-0.9,5,631,238,8771000
8870,-1.1,5,633,238,8771000
8871,-1.05,5,633,238,8771000
8872,-1,5,633,238,8771000
8873,-0.95,5,633,238,8771000
8874,-0.9,5,633,238,8771000
8875,-1.1,5,635,238,8771000
8876,-1.05,5,635,238,8771000
8877,-1,5,635,238,8771000
8878,-0.95,5,635,238,8771000
8879,-0.9,5,635,238,8771000
8880,-1.1,5,637,238,8771000
8881,-1.05,5,637,238,8771000
8882,-1,5,637,238,8771000
8883,-0.95,5,637,238,8771000
8884,-0.9,5,637,238,8771000
8885,-1.1,5,631,94,8770500
8886,-1.1,5,631,228,8770500
8887,-1.05,5,631,94,8770500
8888,-1.05,5,631,228,8770500
8889,-1,5,631,94,8770500
8890,-1,5,631,228,8770500
8891,-0.95,5,631,94,8770500
8892,-0.95,5,631,228,8770500
8893,-0.9,5,631,94,8770500
8894,-0.9,5,631,228,8770500
8895,-1.1,5,633,94,8770500
8896,-1.1,5,633,228,8770500
8897,-1.05,5,633,94,8770500
8898,-1.05,5,633,228,8770500
8899,-1,5,633,94,8770500
8900,-1,5,633,228,8770500
8901,-0.95,5,633,94,8770500
8902,-0.95,5,633,228,8770500
8903,-0.9,5,633,94,8770500
8904,-0.9,5,633,228,8770500
8905,-1.1,5,635,228,8770500
8906,-1.05,5,635,228,8770500
8907,-1,5,635,228,8770500
8908,-0.95,5,635,228,8770500
8909,-0.9,5,635,228,8770500
8910,-1.1,5,637,228,8770500
8911,-1.05,5,637,228,8770500
8912,-1,5,637,228,8770500
8913,-0.95,5,637,228,8770500
8914,-0.9,5,637,228,8770500
8915,-1.1,5,631,157,8770000
8916,-1.05,5,631,157,8770000
8917,-1,5,631,157,8770000
8918,-0.95,5,631,157,8770000
8919,-0.9,5,631,157,8770000
8920,-1.1,5,633,157,8770000
8921,-1.05,5,633,157,8770000
8922,-1,5,633,157,8770000
8923,-0.95,5,633,157,8770000
8924,-0.9,5,633,157,8770000
8925,-1.1,5,635,157,8770000
8926,-1.05,5,635,157,8770000
8927,-1,5,635,157,8770000
8928,-0.95,5,635,157,8770000
8929,-0.9,5,635,157,8770000
8930,-1.1,5,637,157,8770000
8931,-1.05,5,637,157,8770000
8932,-1,5,637,157,8770000
8933,-0.95,5,637,157,8770000
8934,-0.9,5,637,157,8770000
8935,-1.1,5,631,164,8769500
8936,-1.05,5,631,164,8769500
8937,-1,5,631,164,8769500
8938,-0.95,5,631,164,8769500
8939,-0.9,5,631,164,8769500
8940,-1.1,5,633,164,8769500
8941,-1.05,5,633,164,8769500
8942,-1,5,633,164,8769500
8943,-0.95,5,633,164,8769500
8944,-0.9,5,633,164,8769500
8945,-1.1,5,635,164,8769500
8946,-1.05,5,635,164,8769500
8947,-1,5,635,164,8769500
8948,-0.95,5,635,164,8769500
8949,-0.9,5,635,164,8769500
8950,-1.1,5,637,164,8769500
8951,-1.05,5,637,164,8769500
8952,-1,5,637,164,8769500
8953,-0.95,5,637,164,8769500
8954,-0.9,5,637,164,8769500
8955,-1.1,5,631,93,8769000
8956,-1.1,5,631,239,8769000
8957,-1.05,5,631,93,8769000
8958,-1.05,5,631,239,8769000
8959,-1,5,631,93,8769000
8960,-1,5,631,239,8769000
8961,-0.95,5,631,93,8769000
8962,-0.95,5,631,239,8769000
8963,-0.9,5,631,93,8769000
8964,-0.9,5,631,239,8769000
8965,-1.1,5,633,93,8769000
8966,-1.1,5,633,239,8769000
8967,-1.05,5,633,93,8769000
8968,-1.05,5,633,239,8769000
8969,-1,5,633,93,8769000
8970,-1,5,633,239,8769000
8971,-0.95,5,633,93,8769000
8972,-0.95,5,633,239,8769000
8973,-0.9,5,633,93,8769000
8974,-0.9,5,633,239,8769000
8975,-1.1,5,635,239,8769000
8976,-1.05,5,635,239,8769000
8977,-1,5,635,239,8769000
8978,-0.95,5,635,239,8769000
8979,-0.9,5,635,239,8769000
8980,-1.1,5,637,239,8769000
8981,-1.05,5,637,239,8769000
8982,-1,5,637,239,8769000
8983,-0.95,5,637,239,8769000
8984,-0.9,5,637,239,8769000
8985,-1.1,5,631,193,8766000
8986,-1.05,5,631,193,8766000
8987,-1,5,631,193,8766000
8988,-0.95,5,631,193,8766000
8989,-0.9,5,631,193,8766000
8990,-1.1,5,633,193,8766000
8991,-1.05,5,633,193,8766000
8992,-1,5,633,193,8766000
8993,-0.95,5,633,193,8766000
8994,-0.9,5,633,193,8766000
8995,-1.1,5,635,193,8766000
8996,-1.05,5,635,193,8766000
8997,-1,5,635,193,8766000
8998,-0.95,5,635,193,8766000
8999,-0.9,5,635,193,8766000
9000,-1.1,5,637,193,8766000
9001,-1.05,5,637,193,8766000
9002,-1,5,637,193,8766000
9003,-0.95,5,637,193,8766000
9004,-0.9,5,637,193,8766000
9005,-1.1,5,631,194,8765000
9006,-1.05,5,631,194,8765000
9007,-1,5,631,194,8765000
9008,-0.95,5,631,194,8765000
9009,-0.9,5,631,194,8765000
9010,-1.1,5,633,194,8765000
9011,-1.05,5,633,194,8765000
9012,-1,5,633,194,8765000
9013,-0.95,5,633,194,8765000
9014,-0.9,5,633,194,8765000
9015,-1.1,5,635,194,8765000
9016,-1.05,5,635,194,8765000
9017,-1,5,635,194,8765000
9018,-0.95,5,635,194,8765000
9019,-0.9,5,635,194,8765000
9020,-1.1,5,637,194,8765000
9021,-1.05,5,637,194,8765000
9022,-1,5,637,194,8765000
9023,-0.95,5,637,194,8765000
9024,-0.9,5,637,194,8765000
9025,-1.1,5,631,150,8764500
9026,-1.1,5,631,151,8764500
9027,-1.05,5,631,150,8764500
9028,-1.05,5,631,151,8764500
9029,-1,5,631,150,8764500
9030,-1,5,631,151,8764500
9031,-0.95,5,631,150,8764500
9032,-0.95,5,631,151,8764500
9033,-0.9,5,631,150,8764500
9034,-0.9,5,631,151,8764500
9035,-1.1,5,633,150,8764500
9036,-1.1,5,633,151,8764500
9037,-1.05,5,633,150,8764500
9038,-1.05,5,633,151,8764500
9039,-1,5,633,150,8764500
9040,-1,5,633,151,8764500
9041,-0.95,5,633,150,8764500
9042,-0.95,5,633,151,8764500
9043,-0.9,5,633,150,8764500
9044,-0.9,5,633,151,8764500
9045,-1.1,5,635,150,8764500
9046,-1.1,5,635,151,8764500
9047,-1.05,5,635,150,8764500
9048,-1.05,5,635,151,8764500
9049,-1,5,635,150,8764500
9050,-1,5,635,151,8764500
9051,-0.95,5,635,150,8764500
9052,-0.95,5,635,151,8764500
9053,-0.9,5,635,150,8764500
9054,-0.9,5,635,151,8764500
9055,-1.1,5,637,150,8764500
9056,-1.1,5,637,151,8764500
9057,-1.05,5,637,150,8764500
9058,-1.05,5,637,151,8764500
9059,-1,5,637,150,8764500
9060,-1,5,637,151,8764500
9061,-0.95,5,637,150,8764500
9062,-0.95,5,637,151,8764500
9063,-0.9,5,637,150,8764500
9064,-0.9,5,637,151,8764500
9065,-1.1,5,631,165,8764000
9066,-1.1,5,631,195,8764000
9067,-1.05,5,631,165,8764000
9068,-1.05,5,631,195,8764000
9069,-1,5,631,165,8764000
9070,-1,5,631,195,8764000
9071,-0.95,5,631,165,8764000
9072,-0.95,5,631,195,8764000
9073,-0.9,5,631,165,8764000
9074,-0.9,5,631,195,8764000
9075,-1.1,5,633,165,8764000
9076,-1.1,5,633,195,8764000
9077,-1.05,5,633,165,8764000
9078,-1.05,5,633,195,8764000
9079,-1,5,633,165,8764000
9080,-1,5,633,195,8764000
9081,-0.95,5,633,165,8764000
9082,-0.95,5,633,195,8764000
9083,-0.9,5,633,165,8764000
9084,-0.9,5,633,195,8764000
9085,-1.1,5,635,165,8764000
9086,-1.1,5,635,195,8764000
9087,-1.05,5,635,165,8764000
9088,-1.05,5,635,195,8764000
9089,-1,5,635,165,8764000
9090,-1,5,635,195,8764000
9091,-0.95,5,635,165,8764000
9092,-0.95,5,635,195,8764000
9093,-0.9,5,635,165,8764000
9094,-0.9,5,635,195,8764000
9095,-1.1,5,637,165,8764000
9096,-1.1,5,637,195,8764000
9097,-1.05,5,637,165,8764000
9098,-1.05,5,637,195,8764000
9099,-1,5,637,165,8764000
9100,-1,5,637,195,8764000
9101,-0.95,5,637,165,8764000
9102,-0.95,5,637,195,8764000
9103,-0.9,5,637,165,8764000
9104,-0.9,5,637,195,8764000
9105,-1.1,5,631,158,8763500
9106,-1.05,5,631,158,8763500
9107,-1,5,631,158,8763500
9108,-0.95,5,631,158,8763500
9109,-0.9,5,631,158,8763500
9110,-1.1,5,633,158,8763500
9111,-1.05,5,633,158,8763500
9112,-1,5,633,158,8763500
9113,-0.95,5,633,158,8763500
9114,-0.9,5,633,158,8763500
9115,-1.1,5,635,158,8763500
9116,-1.05,5,635,158,8763500
9117,-1,5,635,158,8763500
9118,-0.95,5,635,158,8763500
9119,-0.9,5,635,158,8763500
9120,-1.1,5,637,158,8763500
9121,-1.05,5,637,158,8763500
9122,-1,5,637,158,8763500
9123,-0.95,5,637,158,8763500
9124,-0.9,5,637,158,8763500
9125,-1.1,5,631,152,8763000
9126,-1.05,5,631,152,8763000
9127,-1,5,631,152,8763000
9128,-0.95,5,631,152,8763000
9129,-0.9,5,631,152,8763000
9130,-1.1,5,633,152,8763000
9131,-1.05,5,633,152,8763000
9132,-1,5,633,152,8763000
9133,-0.95,5,633,152,8763000
9134,-0.9,5,633,152,8763000
9135,-1.1,5,635,152,8763000
9136,-1.05,5,635,152,8763000
9137,-1,5,635,152,8763000
9138,-0.95,5,635,152,8763000
9139,-0.9,5,635,152,8763000
9140,-1.1,5,637,152,8763000
9141,-1.05,5,637,152,8763000
9142,-1,5,637,152,8763000
9143,-0.95,5,637,152,8763000
9144,-0.9,5,637,152,8763000
9145,-1.1,5,631,153,8762000
9146,-1.05,5,631,153,8762000
9147,-1,5,631,153,8762000
9148,-0.95,5,631,153,8762000
9149,-0.9,5,631,153,8762000
9150,-1.1,5,633,153,8762000
9151,-1.05,5,633,153,8762000
9152,-1,5,633,153,8762000
9153,-0.95,5,633,153,8762000
9154,-0.9,5,633,153,8762000
9155,-1.1,5,635,153,8762000
9156,-1.05,5,635,153,8762000
9157,-1,5,635,153,8762000
9158,-0.95,5,635,153,8762000
9159,-0.9,5,635,153,8762000
9160,-1.1,5,637,153,8762000
9161,-1.05,5,637,153,8762000
9162,-1,5,637,153,8762000
9163,-0.95,5,637,153,8762000
9164,-0.9,5,637,153,8762000
9165,-1.1,5,631,196,8761000
9166,-1.05,5,631,196,8761000
9167,-1,5,631,196,8761000
9168,-0.95,5,631,196,8761000
9169,-0.9,5,631,196,8761000
9170,-1.1,5,633,196,8761000
9171,-1.05,5,633,196,8761000
9172,-1,5,633,196,8761000
9173,-0.95,5,633,196,8761000
9174,-0.9,5,633,196,8761000
9175,-1.1,5,635,196,8761000
9176,-1.05,5,635,196,8761000
9177,-1,5,635,196,8761000
9178,-0.95,5,635,196,8761000
9179,-0.9,5,635,196,8761000
9180,-1.1,5,637,196,8761000
9181,-1.05,5,637,196,8761000
9182,-1,5,637,196,8761000
9183,-0.95,5,637,196,8761000
9184,-0.9,5,637,196,8761000
9185,-1.1,5,631,159,8760000
9186,-1.05,5,631,159,8760000
9187,-1,5,631,159,8760000
9188,-0.95,5,631,159,8760000
9189,-0.9,5,631,159,8760000
9190,-1.1,5,633,159,8760000
9191,-1.05,5,633,159,8760000
9192,-1,5,633,159,8760000
9193,-0.95,5,633,159,8760000
9194,-0.9,5,633,159,8760000
9195,-1.1,5,635,159,8760000
9196,-1.05,5,635,159,8760000
9197,-1,5,635,159,8760000
9198,-0.95,5,635,159,8760000
9199,-0.9,5,635,159,8760000
9200,-1.1,5,637,159,8760000
9201,-1.05,5,637,159,8760000
9202,-1,5,637,159,8760000
9203,-0.95,5,637,159,8760000
9204,-0.9,5,637,159,8760000
9205,-1.1,5,631,197,8759000
9206,-1.05,5,631,197,8759000
9207,-1,5,631,197,8759000
9208,-0.95,5,631,197,8759000
9209,-0.9,5,631,197,8759000
9210,-1.1,5,633,197,8759000
9211,-1.05,5,633,197,8759000
9212,-1,5,633,197,8759000
9213,-0.95,5,633,197,8759000
9214,-0.9,5,633,197,8759000
9215,-1.1,5,635,197,8759000
9216,-1.05,5,635,197,8759000
9217,-1,5,635,197,8759000
9218,-0.95,5,635,197,8759000
9219,-0.9,5,635,197,8759000
9220,-1.1,5,637,197,8759000
9221,-1.05,5,637,197,8759000
9222,-1,5,637,197,8759000
9223,-0.95,5,637,197,8759000
9224,-0.9,5,637,197,8759000
9225,-1.1,5,631,170,8758000
9226,-1.1,5,631,307,8758000
9227,-1.1,5,631,308,8758000
9228,-1.05,5,631,170,8758000
9229,-1.05,5,631,307,8758000
9230,-1.05,5,631,308,8758000
9231,-1,5,631,170,8758000
9232,-1,5,631,307,8758000
9233,-1,5,631,308,8758000
9234,-0.95,5,631,170,8758000
9235,-0.95,5,631,307,8758000
9236,-0.95,5,631,308,8758000
9237,-0.9,5,631,170,8758000
9238,-0.9,5,631,307,8758000
9239,-0.9,5,631,308,8758000
9240,-1.1,5,633,170,8758000
9241,-1.1,5,633,307,8758000
9242,-1.1,5,633,308,8758000
9243,-1.05,5,633,170,8758000
9244,-1.05,5,633,307,8758000
9245,-1.05,5,633,308,8758000
9246,-1,5,633,170,8758000
9247,-1,5,633,307,8758000
9248,-1,5,633,308,8758000
9249,-0.95,5,633,170,8758000
9250,-0.95,5,633,307,8758000
9251,-0.95,5,633,308,8758000
9252,-0.9,5,633,170,8758000
9253,-0.9,5,633,307,8758000
9254,-0.9,5,633,308,8758000
9255,-1.1,5,635,170,8758000
9256,-1.1,5,635,307,8758000
9257,-1.1,5,635,308,8758000
9258,-1.05,5,635,170,8758000
9259,-1.05,5,635,307,8758000
9260,-1.05,5,635,308,8758000
9261,-1,5,635,170,8758000
9262,-1,5,635,307,8758000
9263,-1,5,635,308,8758000
9264,-0.95,5,635,170,8758000
9265,-0.95,5,635,307,8758000
9266,-0.95,5,635,308,8758000
9267,-0.9,5,635,170,8758000
9268,-0.9,5,635,307,8758000
9269,-0.9,5,635,308,8758000
9270,-1.1,5,637,170,8758000
9271,-1.1,5,637,307,8758000
9272,-1.1,5,637,308,8758000
9273,-1.05,5,637,170,8758000
9274,-1.05,5,637,307,8758000
9275,-1.05,5,637,308,8758000
9276,-1,5,637,170,8758000
9277,-1,5,637,307,8758000
9278,-1,5,637,308,8758000
9279,-0.95,5,637,170,8758000
9280,-0.95,5,637,307,8758000
9281,-0.95,5,637,308,8758000
9282,-0.9,5,637,170,8758000
9283,-0.9,5,637,307,8758000
9284,-0.9,5,637,308,8758000
9285,-1.1,5,631,171,8757500
9286,-1.05,5,631,171,8757500
